date,open,high,low,close,volume
01-06-2023,122.8199997,124.4199982,122.6200027,123.7200012,30772700
02-06-2023,123.9899979,126.1500015,123.7600021,124.6699982,26963100
05-06-2023,124.0100021,127.4300003,123.8399963,126.0100021,32305500
06-06-2023,126.0100021,128.2899933,125.3600006,127.3099976,26638300
07-06-2023,126.9700012,129.0399933,122.1200027,122.5,52539000
08-06-2023,122.2300034,123.2300034,121.2399979,122.1399994,29389200
09-06-2023,122.25,123.7600021,121.9100037,122.2300034,23762500
12-06-2023,122.7900009,124.0500031,121.6600037,123.6399994,28306400
13-06-2023,124.9800034,125.1600037,123.1800003,123.8300018,22278300
14-06-2023,123.0999985,124.0500031,121.4499969,123.6699982,30592300
15-06-2023,123.1399994,125.4599991,122.4000015,125.0899963,35246300
16-06-2023,125.9300003,126.1100006,123.2799988,123.5299988,45514000
20-06-2023,122.9300003,124.5699997,122.1399994,123.0999985,26097500
21-06-2023,122.4000015,122.6600037,120.0999985,120.5500031,30306300
22-06-2023,120,123.2399979,118.8300018,123.1500015,26952200
23-06-2023,121.3799973,122.7900009,121.0599976,122.3399963,34885300
26-06-2023,120.7600021,122,118.2699966,118.3399963,33969900
27-06-2023,117.0800018,119.0800018,116.0999985,118.3300018,39535900
28-06-2023,117.0899963,120.3899994,116.8499985,120.1800003,27091400
29-06-2023,119.2399979,120.0599976,118.3000031,119.0999985,24090900
30-06-2023,120.1699982,121.0800018,119.6900024,119.6999969,29519700
03-07-2023,119.2399979,120.1900024,118.8199997,119.9000015,14467900
05-07-2023,119.2399979,122.6100006,119.2300034,121.75,27584800
06-07-2023,119.8000031,120.3000031,118.4000015,120.1100006,24745200
07-07-2023,120.0999985,121.0500031,119.4000015,119.4800034,21692600
10-07-2023,118.3000031,118.3099976,116.1399994,116.4499969,35315200
11-07-2023,116.2900009,117.7099991,115.3499985,117.1399994,23078800
12-07-2023,118.8000031,120.3300018,118.4100037,118.9300003,30404400
13-07-2023,120.9300003,124.8300018,120.4499969,124.5400009,44297900
14-07-2023,124.8000031,126.7799988,123.4899979,125.4199982,33266800
17-07-2023,125.9400024,127.0999985,124.1999969,124.6500015,25716200
18-07-2023,124.5999985,124.6800003,122.9599991,123.7600021,26226400
19-07-2023,124.5999985,125.1800003,121.8000031,122.0299988,37224000
